Référence;Désignation;Sous catégorie;Fabriquant ;commentaire ;Prix d'achat;Fournisseur
71672;PINCE A PINCEAUX AIMANTEE S/C;OUTILLAGE MANUEL HORS HILTI;DENUZIERE;ref fab8975001;6,26;LA PLATEFORME DU BÂTIMENT SIEGE
142171;Serre-joint rapide crémaillère 272KG - 100mm;OUTILLAGE MANUEL HORS HILTI;DENUZIERE;ref fab7360610;24,9;LA PLATEFORME DU BÂTIMENT SIEGE
108269;Serre joint MEDIUM DUTY 450 mm;OUTILLAGE MANUEL HORS HILTI;DENUZIERE;ref fab7360520;25,1;LA PLATEFORME DU BÂTIMENT SIEGE
108271;Serre joint MEDIUM DUTY 300 mm;OUTILLAGE MANUEL HORS HILTI;DENUZIERE;ref fab7360510;23,7;LA PLATEFORME DU BÂTIMENT SIEGE
125930;Peinture traçage verte - aérosol 650 / 500 ml;OUTILLAGE MANUEL HORS HILTI;DENUZIERE;ref fab7380240;9,95;LA PLATEFORME DU BÂTIMENT SIEGE
125929;Peinture traçage orange - aérosol 650 / 500 ml;OUTILLAGE MANUEL HORS HILTI;DENUZIERE;ref fab7380220;9,95;LA PLATEFORME DU BÂTIMENT SIEGE
125928;Peinture traçage jaune - aérosol 650 / 500 ml;OUTILLAGE MANUEL HORS HILTI;DENUZIERE;ref fab7380200;9,95;LA PLATEFORME DU BÂTIMENT SIEGE
125927;Peinture traçage rouge - aérosol 650 / 500 ml;OUTILLAGE MANUEL HORS HILTI;DENUZIERE;ref fab7380170;9,95;LA PLATEFORME DU BÂTIMENT SIEGE
131629;Boite 3 outils : Lampe + Mesure + Couteau - Boîte métal;OUTILLAGE MANUEL HORS HILTI;DENUZIERE;ref fab8950620;36,9;LA PLATEFORME DU BÂTIMENT SIEGE
131630;Scie japonaise grande précision - 120mm - 22TPI;OUTILLAGE MANUEL HORS HILTI;DENUZIERE;ref fab8340100;18,5;LA PLATEFORME DU BÂTIMENT SIEGE
68014;Scie japonaise 265 mm;OUTILLAGE MANUEL HORS HILTI;DENUZIERE;ref fab4781000;27,55;LA PLATEFORME DU BÂTIMENT SIEGE
114007;Agrafeuse 4en1 - T401;OUTILLAGE MANUEL HORS HILTI;DENUZIERE;ref fab160570;39,9;LA PLATEFORME DU BÂTIMENT SIEGE
143055;Agrafeuse 5en1 SANS FIL - ET501C;OUTILLAGE MANUEL HORS HILTI;DENUZIERE;ref fab160551;79;LA PLATEFORME DU BÂTIMENT SIEGE
143063;Lot de 14 Presses-pinces à ressort;OUTILLAGE MANUEL HORS HILTI;DENUZIERE;ref fab7360060;24,9;LA PLATEFORME DU BÂTIMENT SIEGE
36292;POMPE A GRAISSE A LEVIER PS170;OUTILLAGE MANUEL HORS HILTI;DENUZIERE;ref fab8060014;25,4;LA PLATEFORME DU BÂTIMENT SIEGE
142030;Huile coupe entière burette 125ML;OUTILLAGE MANUEL HORS HILTI;DENUZIERE;ref fab7380700;7,25;LA PLATEFORME DU BÂTIMENT SIEGE
57797;Code HPV - DIAGER - SC;CONSOMMABLES OEP;DIAGER;ref fab;9999,99;LA PLATEFORME DU BÂTIMENT SIEGE
126243;Coffret vissage 38pcs embouts torsion 25mm + douilles;CONSOMMABLES OEP;DIAGER;ref fab6000A;47,4;LA PLATEFORME DU BÂTIMENT SIEGE
108339;Coffret de vissage TORSION 8 pièces long. 50 mm;CONSOMMABLES OEP;DIAGER;ref fab636C;17,28;LA PLATEFORME DU BÂTIMENT SIEGE
67342;SLIM-PACK 3 BOOSTER-plus Ø8mm ODM;CONSOMMABLES OEP;DIAGER;ref fab113KD08L0160;20,04;LA PLATEFORME DU BÂTIMENT SIEGE
62658;PACK BOOSTER-PLUS DIAGER ODM;CONSOMMABLES OEP;DIAGER;ref fab137E;76,86;LA PLATEFORME DU BÂTIMENT SIEGE
70952;KIT BLUE CERAM 3 PIECES;CONSOMMABLES OEP;DIAGER;ref fab194E;55,65;LA PLATEFORME DU BÂTIMENT SIEGE
112555;Coffret 5 forets BOOSTER PLUS SDS-plus Compo L110mm Ø5 L160mm Ø6 (x2)-8-10mm;CONSOMMABLES OEP;DIAGER;ref fab110C;32,9;LA PLATEFORME DU BÂTIMENT SIEGE
7195;Forets HSS meulés en métal ø 4,5 x L. 80 mm sachet de 2 pièces;CONSOMMABLES OEP;DIAGER;ref fab729FD04.5;5,3;LA PLATEFORME DU BÂTIMENT SIEGE
7192;Forets HSS meulés en métal ø 3,5 x L. 70 mm sachet de 2 pièces;CONSOMMABLES OEP;DIAGER;ref fab729FD03,5;4,85;LA PLATEFORME DU BÂTIMENT SIEGE
142890;Foret béton Twister 2 taillants compatible SDS+  D 22x1000 mm;CONSOMMABLES OEP;DIAGER;ref fab110D22L1000;149;LA PLATEFORME DU BÂTIMENT SIEGE
142852;Foret béton Twister 2 taillants compatible SDS+  D 18x1000 mm;CONSOMMABLES OEP;DIAGER;ref fab110D18L1000;109;LA PLATEFORME DU BÂTIMENT SIEGE
7047;FORET A BETON SDS PLUS POUR PERFORATEUR  5X50X110MM NOVIPRO;CONSOMMABLES OEP;DIAGER;ref fab110FD05L0110;4,56;LA PLATEFORME DU BÂTIMENT SIEGE
7064;FORET A BETON SDS PLUS POUR PERFORATEUR 14X200X260MM NOVIPRO;CONSOMMABLES OEP;DIAGER;ref fab110FD14L0260;10,09;LA PLATEFORME DU BÂTIMENT SIEGE
7037;Foret à queue cylindrique pour perçage béton et pierre L. 60 x ø 3 mm;CONSOMMABLES OEP;DIAGER;ref fab264FD03;2,9;LA PLATEFORME DU BÂTIMENT SIEGE
126242;Coffret 10 Foret Booster SDS+ Multi-taillants Long. 160mm 4xØ6mm / 4xØ8mm / 2xØ10mm;CONSOMMABLES OEP;DIAGER;ref fabTWISTER 110C;30,9;LA PLATEFORME DU BÂTIMENT SIEGE
125992;Foret béton TWISTER 16x610mm 2 taillants attachement SDS+;CONSOMMABLES OEP;DIAGER;ref fab110D16L0610;26;LA PLATEFORME DU BÂTIMENT SIEGE
125991;Foret béton TWISTER 14x610mm 2 taillants attachement SDS+;CONSOMMABLES OEP;DIAGER;ref fab110D14L0610;20,5;LA PLATEFORME DU BÂTIMENT SIEGE
125990;Foret béton TWISTER 10x610mm 2 taillants attachement SDS+;CONSOMMABLES OEP;DIAGER;ref fab110D10L0610;13,9;LA PLATEFORME DU BÂTIMENT SIEGE
128295;Boite de 6 forêts béton Booster SDS+  Ø 6x160mm;CONSOMMABLES OEP;DIAGER;ref fab157KD06L0160;31,9;LA PLATEFORME DU BÂTIMENT SIEGE
128297;Boite de 6 forêts béton Booster SDS+  Ø 8x210mm;CONSOMMABLES OEP;DIAGER;ref fab157KD08L0210;45,05;LA PLATEFORME DU BÂTIMENT SIEGE
128991;Coffret 5 forêts béton Booster 3 taillants compatible SDS+;CONSOMMABLES OEP;DIAGER;ref fab115C;31,5;LA PLATEFORME DU BÂTIMENT SIEGE
128296;Boite de 6 forêts béton Booster SDS+  Ø 8x160mm;CONSOMMABLES OEP;DIAGER;ref fab157KD08L0160;38,5;LA PLATEFORME DU BÂTIMENT SIEGE
132969;Foret béton TWISTER 2 taillants compatible SDS+ Ø10 x 1000 mm;CONSOMMABLES OEP;DIAGER;ref fab110D10L1000;80,7;LA PLATEFORME DU BÂTIMENT SIEGE
132971;Foret béton TWISTER 2 taillants compatible SDS+ Ø14 x 1000 mm;CONSOMMABLES OEP;DIAGER;ref fab110D14L1000;89,9;LA PLATEFORME DU BÂTIMENT SIEGE
132972;Foret béton TWISTER 2 taillants compatible SDS+ Ø16 x 1000 mm;CONSOMMABLES OEP;DIAGER;ref fab110D16L1000;99;LA PLATEFORME DU BÂTIMENT SIEGE
132970;Foret béton TWISTER 2 taillants compatible SDS+ Ø12 x 1000 mm;CONSOMMABLES OEP;DIAGER;ref fab110D12L1000;80,8;LA PLATEFORME DU BÂTIMENT SIEGE
137008;Foret béton 16x610 système aspiration 3 taillants attachement SDS Max Foret aspiration;CONSOMMABLES OEP;DIAGER;ref fab161D16L0610;169;LA PLATEFORME DU BÂTIMENT SIEGE
137013;Foret béton 12x410 système aspiration 3 taillants attachement SDS+ Foret aspiration;CONSOMMABLES OEP;DIAGER;ref fab114D12L0410;85;LA PLATEFORME DU BÂTIMENT SIEGE
137007;Foret béton 14x610 système aspiration 3 taillants attachement SDS Max Foret aspiration;CONSOMMABLES OEP;DIAGER;ref fab161D14L0610;159;LA PLATEFORME DU BÂTIMENT SIEGE
137010;Foret béton 16x410 système aspiration 3 taillants attachement SDS+ Foret aspiration;CONSOMMABLES OEP;DIAGER;ref fab114D16L0410;87;LA PLATEFORME DU BÂTIMENT SIEGE
137011;Foret béton 20x610 système aspiration 3 taillants attachement SDS Max Foret aspiration;CONSOMMABLES OEP;DIAGER;ref fab161D20L0610;179;LA PLATEFORME DU BÂTIMENT SIEGE
137016;Foret béton 20x410 système aspiration 3 taillants attachement SDS+ Foret aspiration;CONSOMMABLES OEP;DIAGER;ref fab114D20L0410;99;LA PLATEFORME DU BÂTIMENT SIEGE
137012;Foret béton 22x610 système aspiration 10taillants attachement SDS Max Foret aspiration;CONSOMMABLES OEP;DIAGER;ref fab161D22L0610;189;LA PLATEFORME DU BÂTIMENT SIEGE
137015;Foret béton 18x410 système aspiration 3 taillants attachement SDS+ Foret aspiration;CONSOMMABLES OEP;DIAGER;ref fab114D18L0410;89;LA PLATEFORME DU BÂTIMENT SIEGE
137014;Foret béton 14x410 système aspiration 3 taillants attachement SDS+ Foret aspiration;CONSOMMABLES OEP;DIAGER;ref fab114D14L0410;86;LA PLATEFORME DU BÂTIMENT SIEGE
137009;Foret béton 18x610 système aspiration 3 taillants attachement SDS Max Foret aspiration;CONSOMMABLES OEP;DIAGER;ref fab161D18L0610;175;LA PLATEFORME DU BÂTIMENT SIEGE
82385;Foret SDS+ multi-taillants L. 160 x ø 7 mm;CONSOMMABLES OEP;DIAGER;ref fab122FD07L0160;9,26;LA PLATEFORME DU BÂTIMENT SIEGE
96223;FORET NOVIPRO SDS+ MULTI-TAILLANTS D15X260;CONSOMMABLES OEP;DIAGER;ref fab122FD15L0260;16,85;LA PLATEFORME DU BÂTIMENT SIEGE
101779;Lot 36 forets SDS+ 5, 6 et 8 mm;CONSOMMABLES OEP;DIAGER;ref fab024B;310,96;LA PLATEFORME DU BÂTIMENT SIEGE
69322;Foret SDS + à 4 goujures L. 210 x ø 10 mm;CONSOMMABLES OEP;DIAGER;ref fab119FD10L0210;6,9;LA PLATEFORME DU BÂTIMENT SIEGE
69341;Foret SDS + à 4 goujures L. 610 x ø 25 mm;CONSOMMABLES OEP;DIAGER;ref fab119FD25L0610;55,64;LA PLATEFORME DU BÂTIMENT SIEGE
69339;Foret SDS + à 4 goujures L. 610 x ø 20 mm;CONSOMMABLES OEP;DIAGER;ref fab119FD20L0610;37,9;LA PLATEFORME DU BÂTIMENT SIEGE
7153;Forêt bois 3 pointes L. 85 x ø 5 mm;CONSOMMABLES OEP;DIAGER;ref fab915FD05;3,7;LA PLATEFORME DU BÂTIMENT SIEGE
7181;Forets HSS meulés en métal ø 4 x L. 75 mm sachet de 10 pièces;CONSOMMABLES OEP;DIAGER;ref fab726D04;14,9;LA PLATEFORME DU BÂTIMENT SIEGE
114293;Foret béton Booster 3 taillants compatible SDS+  Ø 6,5x260mm;CONSOMMABLES OEP;DIAGER;ref fab113D06.5L0260;8,95;LA PLATEFORME DU BÂTIMENT SIEGE
108345;Foret SDS+ Ø8 x 610 mm;CONSOMMABLES OEP;DIAGER;ref fab119FD08L0610;12,9;LA PLATEFORME DU BÂTIMENT SIEGE
108334;Foret 3 taillants Booster+ SDS+ Ø 8 x 460 mm;CONSOMMABLES OEP;DIAGER;ref fab113D08L0460;22,95;LA PLATEFORME DU BÂTIMENT SIEGE
108347;Foret SDS+ Ø12 x 610 mm;CONSOMMABLES OEP;DIAGER;ref fab119FD12L0610;17;LA PLATEFORME DU BÂTIMENT SIEGE
108348;Foret SDS+ Ø14 x 610 mm;CONSOMMABLES OEP;DIAGER;ref fab119FD14L0610;19,9;LA PLATEFORME DU BÂTIMENT SIEGE
108349;Foret SDS+ Ø16 x 610 mm;CONSOMMABLES OEP;DIAGER;ref fab119FD16L0610;27,5;LA PLATEFORME DU BÂTIMENT SIEGE
108333;Foret 3 taillants Booster+ SDS+ Ø 6 x 310 mm;CONSOMMABLES OEP;DIAGER;ref fab113D06L0310;11,6;LA PLATEFORME DU BÂTIMENT SIEGE
108350;Foret SDS+ Ø18 x 610 mm;CONSOMMABLES OEP;DIAGER;ref fab119FD18L0610;35,9;LA PLATEFORME DU BÂTIMENT SIEGE
108328;Foret 3 taillants Booster+ SDS+ Ø 6 x 260 mm;CONSOMMABLES OEP;DIAGER;ref fab113D06L0260;8,5;LA PLATEFORME DU BÂTIMENT SIEGE
108351;Foret SDS+ Ø24 x 610 mm;CONSOMMABLES OEP;DIAGER;ref fab119FD24L0610;58,9;LA PLATEFORME DU BÂTIMENT SIEGE
108352;Foret SDS+ Ø26 x 610 mm;CONSOMMABLES OEP;DIAGER;ref fab119FD26L0610;59,5;LA PLATEFORME DU BÂTIMENT SIEGE
108353;Foret SDS Max Ø 42 x 540 mm;CONSOMMABLES OEP;DIAGER;ref fab166FD42L0540;145;LA PLATEFORME DU BÂTIMENT SIEGE
105927;Foret 3 taillants Booster+ SDS+  Ø 5 x 110 mm;CONSOMMABLES OEP;DIAGER;ref fab113D05L0110;7,1;LA PLATEFORME DU BÂTIMENT SIEGE
108346;Foret SDS+ Ø10 x 610 mm;CONSOMMABLES OEP;DIAGER;ref fab119FD10L0610;13,9;LA PLATEFORME DU BÂTIMENT SIEGE
108330;Foret 3 taillants Booster+ SDS+ Ø 10 x 260 mm;CONSOMMABLES OEP;DIAGER;ref fab113D10L0260;9,6;LA PLATEFORME DU BÂTIMENT SIEGE
108332;Foret 3 taillants Booster+ SDS+ Ø 16 x 260 mm;CONSOMMABLES OEP;DIAGER;ref fab113D16L0260;16,65;LA PLATEFORME DU BÂTIMENT SIEGE
108340;Foret 3 taillants Booster+ SDS+  Ø 6 x 110 mm;CONSOMMABLES OEP;DIAGER;ref fab113D06L0110;7,6;LA PLATEFORME DU BÂTIMENT SIEGE
108341;Foret 3 taillants Booster+ SDS+  Ø 8 x 110 mm;CONSOMMABLES OEP;DIAGER;ref fab113D08L0110;8,55;LA PLATEFORME DU BÂTIMENT SIEGE
108342;Foret 3 taillants Booster+ SDS+  Ø 6 x 160 mm;CONSOMMABLES OEP;DIAGER;ref fab113D06L0160;7,5;LA PLATEFORME DU BÂTIMENT SIEGE
108325;Foret 3 taillants Booster+ SDS+  Ø 7 x 160 mm;CONSOMMABLES OEP;DIAGER;ref fab113D07L0160;9,26;LA PLATEFORME DU BÂTIMENT SIEGE
108326;Foret 3 taillants Booster+ SDS+ Ø 8 x 160 mm;CONSOMMABLES OEP;DIAGER;ref fab113D08L0160;8,8;LA PLATEFORME DU BÂTIMENT SIEGE
108327;Foret 3 taillants Booster+ SDS+ Ø 10 x 160 mm;CONSOMMABLES OEP;DIAGER;ref fab113D10L0160;9,8;LA PLATEFORME DU BÂTIMENT SIEGE
108329;Foret 3 taillants Booster+ SDS+ Ø 8 x 260 mm;CONSOMMABLES OEP;DIAGER;ref fab113D08L0260;9,3;LA PLATEFORME DU BÂTIMENT SIEGE
108343;Foret 3 taillants Booster+ SDS+ Ø 12 x 260 mm;CONSOMMABLES OEP;DIAGER;ref fab113D12L0260;12,15;LA PLATEFORME DU BÂTIMENT SIEGE
108331;Foret 3 taillants Booster+ SDS+ Ø 14 x 260 mm;CONSOMMABLES OEP;DIAGER;ref fab113D14L0260;14,3;LA PLATEFORME DU BÂTIMENT SIEGE
34722;Forêt bois 3 pointes L. 115 x ø 9 mm;CONSOMMABLES OEP;DIAGER;ref fab915FD09;5;LA PLATEFORME DU BÂTIMENT SIEGE
29414;Mèche bois plate L. 152 x ø 14 mm;CONSOMMABLES OEP;DIAGER;ref fab904FD14;3,45;LA PLATEFORME DU BÂTIMENT SIEGE
34724;MECHE A BOIS SERIE LONGUE LOT DE 3 POINTES 8X240 NOVIPRO;CONSOMMABLES OEP;DIAGER;ref fab918FD08;8,48;LA PLATEFORME DU BÂTIMENT SIEGE
34725;Mèche à bois série longue L. 240 x ø 10 mm 3 pointes;CONSOMMABLES OEP;DIAGER;ref fab918FD10;10,82;LA PLATEFORME DU BÂTIMENT SIEGE
29419;MECHE A BOIS SPIRALE UNIQUE COMPATIBLE SDS-PLUS + /SPIT 22X400;CONSOMMABLES OEP;DIAGER;ref fab943D22;43,58;LA PLATEFORME DU BÂTIMENT SIEGE
7155;Forêt bois 3 pointes L. 105 x ø 7 mm;CONSOMMABLES OEP;DIAGER;ref fab915FD07;4,25;LA PLATEFORME DU BÂTIMENT SIEGE
7171;MECHES BOIS SPIRALE UNIQUE COMPATIBLE SDS+/SPIT DIAMETRE 16 LT 235;CONSOMMABLES OEP;DIAGER;ref fab942D16;25,9;LA PLATEFORME DU BÂTIMENT SIEGE
7159;Forêt bois 3 pointes L. 150 x ø 13 mm;CONSOMMABLES OEP;DIAGER;ref fab915FD13;6,5;LA PLATEFORME DU BÂTIMENT SIEGE
7167;Mèche bois plate L. 160 x ø 32 mm;CONSOMMABLES OEP;DIAGER;ref fab904FD32;6,7;LA PLATEFORME DU BÂTIMENT SIEGE
7151;Forêt bois 3 pointes L. 60 x ø 3 mm;CONSOMMABLES OEP;DIAGER;ref fab915FD03;2,85;LA PLATEFORME DU BÂTIMENT SIEGE
7165;Mèche bois plate L. 160 x ø 28 mm;CONSOMMABLES OEP;DIAGER;ref fab904FD28;5,9;LA PLATEFORME DU BÂTIMENT SIEGE
131624;Foret spirale Ø 22 x L 460 mm;CONSOMMABLES OEP;DIAGER;ref fab913FD22;35,2;LA PLATEFORME DU BÂTIMENT SIEGE
131620;Foret spirale Ø 14 X L 460 MM;CONSOMMABLES OEP;DIAGER;ref fab913FD14;22,7;LA PLATEFORME DU BÂTIMENT SIEGE
131621;Foret spirale Ø 16 x L 460 mm;CONSOMMABLES OEP;DIAGER;ref fab913FD16;26,9;LA PLATEFORME DU BÂTIMENT SIEGE
131622;Foret spirale Ø 18 x L 460 mm;CONSOMMABLES OEP;DIAGER;ref fab913FD18;29,8;LA PLATEFORME DU BÂTIMENT SIEGE
131623;Foret spirale Ø 20 x L 460 mm;CONSOMMABLES OEP;DIAGER;ref fab913FD20;32,8;LA PLATEFORME DU BÂTIMENT SIEGE
79384;KIT COMPLET : FORETS, FRAISOIR AVEC BUTÉE DE PROFONDEUR ET CLÉ HEXA DOUBLE;CONSOMMABLES OEP;DIAGER;ref fab902D04;40,3;LA PLATEFORME DU BÂTIMENT SIEGE
42279;Foret diamant BLUE CERAM grès marbre 6 pans L. 55 x ø 6 mm;CONSOMMABLES OEP;DIAGER;ref fab426D06;27,8;LA PLATEFORME DU BÂTIMENT SIEGE
42280;Foret diamant BLUE CERAM grès marbre 6 pans L. 55 x ø 8 mm;CONSOMMABLES OEP;DIAGER;ref fab426D08;29,2;LA PLATEFORME DU BÂTIMENT SIEGE
141989;Foret grès ceram GREYCERAM 6x80mm attachement M14;CONSOMMABLES OEP;DIAGER;ref fab423D06;27,8;LA PLATEFORME DU BÂTIMENT SIEGE
141990;Foret grès ceram GREYCERAM 8x80mm attachement M14;CONSOMMABLES OEP;DIAGER;ref fab423D08;29,2;LA PLATEFORME DU BÂTIMENT SIEGE
141991;Foret grès ceram GREYCERAM 10x80mm attachement M14;CONSOMMABLES OEP;DIAGER;ref fab423D10;30,2;LA PLATEFORME DU BÂTIMENT SIEGE
141992;Foret grès ceram GREYCERAM 12x80mm attachement M14;CONSOMMABLES OEP;DIAGER;ref fab423D12;31,9;LA PLATEFORME DU BÂTIMENT SIEGE
24436;Foret cylindrique en acier pour céramique L. 100 x ø 6 mm;CONSOMMABLES OEP;DIAGER;ref fab245FD06;4,8;LA PLATEFORME DU BÂTIMENT SIEGE
24438;FORET CARRELAGE 10X120 NOVIPRO;CONSOMMABLES OEP;DIAGER;ref fab245FD10;6,7;LA PLATEFORME DU BÂTIMENT SIEGE
24437;Foret cylindrique en acier pour céramique L. 120 x ø 8 mm;CONSOMMABLES OEP;DIAGER;ref fab245FD08;5,5;LA PLATEFORME DU BÂTIMENT SIEGE
24435;Foret cylindrique en acier pour céramique L. 85 x ø 5 mm;CONSOMMABLES OEP;DIAGER;ref fab245FD05;4,6;LA PLATEFORME DU BÂTIMENT SIEGE
24434;FORET CARRELAGE 4X75 NOVIPRO;CONSOMMABLES OEP;DIAGER;ref fab245FD04;4;LA PLATEFORME DU BÂTIMENT SIEGE
29422;Coffret de 10 forets COBALT en métal à haute performance ø 1 x L. 10 mm;CONSOMMABLES OEP;DIAGER;ref fab720F;72;LA PLATEFORME DU BÂTIMENT SIEGE
34698;Forets HSS meulés en métal ø 6 x L. 139 mm;CONSOMMABLES OEP;DIAGER;ref fab735FD06;7,1;LA PLATEFORME DU BÂTIMENT SIEGE
34700;Foret HSS meulé en métal  ø 10 x L. 184 mm;CONSOMMABLES OEP;DIAGER;ref fab735FD10;14,7;LA PLATEFORME DU BÂTIMENT SIEGE
29421;Foret HSS meulé en métal ø 16 x L. 178 mm;CONSOMMABLES OEP;DIAGER;ref fab729FD16;25,2;LA PLATEFORME DU BÂTIMENT SIEGE
33869;Jeu de 3 tarauds HSS rectifiés ø 5 mm;CONSOMMABLES OEP;DIAGER;ref fab865D05;15,6;LA PLATEFORME DU BÂTIMENT SIEGE
33870;Jeu de 3 tarauds HSS rectifiés ø 6 mm;CONSOMMABLES OEP;DIAGER;ref fab865D06;15,4;LA PLATEFORME DU BÂTIMENT SIEGE
36346;Foret HSS meulé en métal  ø 8 x L. 173 mm;CONSOMMABLES OEP;DIAGER;ref fab735FD08;9,1;LA PLATEFORME DU BÂTIMENT SIEGE
29420;Foret HSS meulé en métal ø 14 x L. 160 mm;CONSOMMABLES OEP;DIAGER;ref fab729FD14;20,1;LA PLATEFORME DU BÂTIMENT SIEGE
7185;Forets HSS meulés en métal ø 8 x L. 117 mm pochette de 10 pièces;CONSOMMABLES OEP;DIAGER;ref fab726D08;48;LA PLATEFORME DU BÂTIMENT SIEGE
7202;Foret HSS meulé en métal ø 7,5 x L. 109 mm;CONSOMMABLES OEP;DIAGER;ref fab729FD07.5;5,75;LA PLATEFORME DU BÂTIMENT SIEGE
7187;Forets HSS meulés en métal ø 1,5 x L. 40 mm sachet de 2 pièces;CONSOMMABLES OEP;DIAGER;ref fab729FD01.5;3,8;LA PLATEFORME DU BÂTIMENT SIEGE
7183;Forets HSS meulés en métal ø 5 x L. 86 mm sachet de 10 pièces;CONSOMMABLES OEP;DIAGER;ref fab726D05;19,1;LA PLATEFORME DU BÂTIMENT SIEGE
7200;Forets HSS meulés en métal ø 6,5 x L. 101 mm;CONSOMMABLES OEP;DIAGER;ref fab729FD06.5;5;LA PLATEFORME DU BÂTIMENT SIEGE
7184;Forets HSS meulés en métal ø 6 x L. 101 mm pochette de 10 pièces;CONSOMMABLES OEP;DIAGER;ref fab726D06;28,8;LA PLATEFORME DU BÂTIMENT SIEGE
7198;Forets HSS meulés en métal ø 5,5 x L. 93 mm;CONSOMMABLES OEP;DIAGER;ref fab729FD05.5;4,6;LA PLATEFORME DU BÂTIMENT SIEGE
7197;Forets HSS meulés en métal ø 5,2 x L. 86 mm;CONSOMMABLES OEP;DIAGER;ref fab729FD05 2;4,4;LA PLATEFORME DU BÂTIMENT SIEGE
7180;Forets HSS meulés en métal ø 3 x L. 61 mm sachet de 10 pièces;CONSOMMABLES OEP;DIAGER;ref fab726D03;11,9;LA PLATEFORME DU BÂTIMENT SIEGE
7179;Forets HSS meulés en métal ø 2 x L. 49 mm sachet de 10 pièces;CONSOMMABLES OEP;DIAGER;ref fab726D02;11,2;LA PLATEFORME DU BÂTIMENT SIEGE
7182;Forets HSS meulés en métal ø 4,2 x L. 75 mm sachet de 10 pièces;CONSOMMABLES OEP;DIAGER;ref fab726D04 2;16,7;LA PLATEFORME DU BÂTIMENT SIEGE
7210;Coffret de 25 forets HSS meulés en métal ø 1 x L. 13 mm;CONSOMMABLES OEP;DIAGER;ref fab747F;76,7;LA PLATEFORME DU BÂTIMENT SIEGE
25797;Foret HSS meulé en métal  ø 11 x L. 142 mm;CONSOMMABLES OEP;DIAGER;ref fab729FD11;10,5;LA PLATEFORME DU BÂTIMENT SIEGE
141861;Coffret 20 forets mixtes forets Béton-Métaux-Bois;CONSOMMABLES OEP;DIAGER;ref fab5017A;30,2;LA PLATEFORME DU BÂTIMENT SIEGE
32683;Foret cylindrique en acier pour verre et carrelage L. 80 x ø 5 mm 13 g;CONSOMMABLES OEP;DIAGER;ref fab400FD05;6,5;LA PLATEFORME DU BÂTIMENT SIEGE
32686;MECHE A VERRE 10X80 NOVIPRO;CONSOMMABLES OEP;DIAGER;ref fab400FD10;11,4;LA PLATEFORME DU BÂTIMENT SIEGE
92753;COFFRET CERATILE 5 PCS FORETS VERRE  Ø6 (X3)-Ø8(X2)mm;CONSOMMABLES OEP;DIAGER;ref fab408C;31,5;LA PLATEFORME DU BÂTIMENT SIEGE
141875;Pack 3 pics et burins SDS-Plus;CONSOMMABLES OEP;DIAGER;ref fab3000G;22,8;LA PLATEFORME DU BÂTIMENT SIEGE
108338;Pic SDS+ Ø14 x 250 mm NOVIPRO;CONSOMMABLES OEP;DIAGER;ref fab322FD14L0250;14,9;LA PLATEFORME DU BÂTIMENT SIEGE
108337;Burin PLAT SDS+ L20 x 250 mm NOVIPRO;CONSOMMABLES OEP;DIAGER;ref fab318FL20L0250;14,9;LA PLATEFORME DU BÂTIMENT SIEGE
20708;PIC SDS-MAX - 280X18 NOVIPRO;CONSOMMABLES OEP;DIAGER;ref fab342FD18L0280;17,16;LA PLATEFORME DU BÂTIMENT SIEGE
20709;PIC SDS-MAX - 400X18 NOVIPRO;CONSOMMABLES OEP;DIAGER;ref fab342FD18L0400;19,7;LA PLATEFORME DU BÂTIMENT SIEGE
20706;BURIN SDS-MAX - 400X24 NOVIPRO;CONSOMMABLES OEP;DIAGER;ref fab343FL24L0400;19,7;LA PLATEFORME DU BÂTIMENT SIEGE
37737;KIT EXTRACTION TREPAN;CONSOMMABLES OEP;DIAGER;ref fab303;39,9;LA PLATEFORME DU BÂTIMENT SIEGE
7150;ADAPTATEUR QUEUE SDS MAX POUR FORET SDS+ LT 205;CONSOMMABLES OEP;DIAGER;ref fab138B;95,9;LA PLATEFORME DU BÂTIMENT SIEGE
143680;Pack 10 forets béton BOOSTER L160mm Ø6 (x4) – 8 (x4) – 10 (x2) Réf. 106B;CONSOMMABLES OEP;DIAGER;ref fab106B;70,6;LA PLATEFORME DU BÂTIMENT SIEGE
7051;FORET A BETON SDS PLUS POUR PERFORATEUR  6X100X160MM NOVIPRO;OEP FILAIRE;DIAGER;ref fab110FD06L0160;4,5;LA PLATEFORME DU BÂTIMENT SIEGE
69328;Foret SDS + à 4 goujures pour perçage multi-matériaux L. 460 x ø 12 mm;OUTILLAGE ELECTROPORTATIF;DIAGER;ref fab119FD12L0460;15,19;LA PLATEFORME DU BÂTIMENT SIEGE
69321;Foret SDS + à 4 goujures L. 160 x ø 10 mm;OUTILLAGE ELECTROPORTATIF;DIAGER;ref fab119FD10L0160;5,75;LA PLATEFORME DU BÂTIMENT SIEGE
69319;Foret SDS + à 4 goujures L. 160 x ø 8 mm;OUTILLAGE ELECTROPORTATIF;DIAGER;ref fab119FD08L0160;5,15;LA PLATEFORME DU BÂTIMENT SIEGE
69313;Foret SDS + à 4 goujures L. 110 x ø 5 mm;OUTILLAGE ELECTROPORTATIF;DIAGER;ref fab119FD05L0110;4,45;LA PLATEFORME DU BÂTIMENT SIEGE
