"id_societe";"societe";"tel";"ville";"nom_commercial";"code_groupe";"code_client";"code_regroupement";"siret";"date_creation";"relation";"id_owner";"id_campagne";"id_fournisseur";"naf";"activite";"ref";"joignable";"date";"id_assistante";"id_pays";"id_famille";"siren";"avis_credit";"cs_avis_credit";"score";"cs_score";"contentieux";"adresse";"adresse_2";"adresse_3";"cp";"id_contact_facturation";"facturation_id_pays";"facturation_adresse";"facturation_cp";"facturation_ville";"reference_tva";"tva";"latitude";"longitude";"fax";"email";"web";"etat";"nb_employe";"effectif";"id_secteur_geographique";"id_contact_commercial";"id_apporteur";"ca";"id_devise";"structure";"capital";"facturer_le_siege";"fournisseur";"partenaire";"code_client_partenaire";"divers_2";"id_prospection";"id_contact_signataire";"IBAN";"BIC";"nom_banque";"ville_banque";"lastaccountdate";"receivables";"securitieandcash";"operatingincome";"netturnover";"operationgprofitless";"financialincome";"financialcharges";"RUM"
326;"RICHARD FABRE ANICHE";;"ANICHE";;;;;;"2006-01-20";"suspect";"Matthieu COSSIAUX";;;;;;"tous";"2014-03-13 15:52:43";"";"France";"Entreprise";;"NC";;"NC";0;;"5 Place de la Rochelle";;;59580;"";"France";;;;;1,2;50,3375;3,25802;;;;"actif";;;;"";;;"Euro";;0;;"non";"non";;"prelevement";"";"";;;;;;;;;;;;;
327;"SARL DA SILVA SAINT ANDRE";;"SAINT ANDRE";;;;;;"2010-10-11";"suspect";"Matthieu COSSIAUX";;;;;;"tous";"2014-03-13 15:52:43";"";"France";"Entreprise";;"NC";;"NC";0;;"599 AV DU MAL DE LATTRE DE TASSIGNY";;;59350;"";"France";;;;;1,2;48,3044;4,09519;;;;"actif";;;;"";;;"Euro";;0;;"non";"non";;"prelevement";"";"";;;;;;;;;;;;;
328;"SARL FINANGEST LA MADELEINE";;"LA MADELEINE";;;;;;"2010-07-19";"suspect";"Matthieu COSSIAUX";;;;;;"tous";"2014-03-13 15:52:43";"";"France";"Entreprise";;"NC";;"NC";0;;"187 Avenue de la République";;;59110;"";"France";;;;;1,2;50,6492;3,07802;;;;"actif";;;;"";;;"Euro";;0;;"non";"non";;"prelevement";"";"";;;;;;;;;;;;;
329;"SARL PRINTECHNOLOGY CHAMPFLEURY";;"CHAMPFLEURY";;;;;;"2011-05-27";"suspect";"Matthieu COSSIAUX";;;;;;"tous";"2014-03-13 15:52:43";"";"France";"Entreprise";;"NC";;"NC";0;;"Zone artisanale";;;51500;"";"France";;;;;1,2;-1;-1;;;;"actif";;;;"";;;"Euro";;0;;"non";"non";;"prelevement";"";"";;;;;;;;;;;;;
330;"SAS CREDITBEST CYSOING";;"CYSOING";;;;;;"2011-09-20";"suspect";"Matthieu COSSIAUX";;;;;;"tous";"2014-03-13 15:52:43";"";"France";"Entreprise";;"NC";;"NC";0;;"4-8 Rue Jean Baptiste Lebas";;;59830;"";"France";;;;;1,2;50,5681;3,21484;;;;"actif";;;;"";;;"Euro";;0;;"non";"non";;"prelevement";"";"";;;;;;;;;;;;;
331;"SAS LAFAYETTE COIFFURE MARCQ EN BAROEUL";;"MARCQ EN BAROEUL";;;;;;"2010-09-07";"suspect";"Matthieu COSSIAUX";;;;;;"tous";"2014-03-13 15:52:43";"";"France";"Entreprise";;"NC";;"NC";0;;"344 avenue de la Marne";;;59700;"";"France";;;;;1,2;50,6788;3,11465;;;;"actif";;;;"";;;"Euro";;0;;"non";"non";;"prelevement";"";"";;;;;;;;;;;;;
332;"SCI DIDE LAMBERSART";;"LAMBERSART";;;;;;"2014-02-25";"suspect";"Matthieu COSSIAUX";;;;;;"tous";"2014-03-13 15:52:43";"";"France";"Entreprise";;"NC";;"NC";0;;"95 AVENUE SAINTE CECILE";;;59130;"";"France";;;;;1,2;50,64;3,02681;;;;"actif";;;;"";;;"Euro";;0;;"non";"non";;"prelevement";"";"";;;;;;;;;;;;;
333;"SCI FRANK SAINGHIN EN WEPPES";;"SAINGHIN EN WEPPES";;;;;;"2009-03-26";"suspect";"Matthieu COSSIAUX";;;;;;"tous";"2014-03-13 15:52:43";"";"France";"Entreprise";;"NC";;"NC";0;;"69 Rue Anatole France";;;59184;"";"France";;;;;1,2;50,5554;2,89003;;;;"actif";;;;"";;;"Euro";;0;;"non";"non";;"prelevement";"";"";;;;;;;;;;;;;
334;"SCI JACQUEMARS BETHUNE";;"BETHUNE";;;;;;"2011-11-29";"suspect";"Matthieu COSSIAUX";;;;;;"tous";"2014-03-13 15:52:43";"";"France";"Entreprise";;"NC";;"NC";0;;"325 Place du Général de Gaulle";;;62400;"";"France";;;;;1,2;50,5348;2,64565;;;;"actif";;;;"";;;"Euro";;0;;"non";"non";;"prelevement";"";"";;;;;;;;;;;;;
335;"SCI MACAF II MARCQ EN BAROEUL";;"MARCQ EN BAROEUL";;;;;;"2008-01-23";"suspect";"Matthieu COSSIAUX";;;;;;"tous";"2014-03-13 15:52:43";"";"France";"Entreprise";;"NC";;"NC";0;;"31 Rue de Picardie";;;59700;"";"France";;;;;1,2;50,6778;3,09751;;;;"actif";;;;"";;;"Euro";;0;;"non";"non";;"prelevement";"";"";;;;;;;;;;;;;
337;"SELARL DR FONTAINE LILLE";;"LILLE";;;;;;"2011-03-21";"prospect";"Matthieu COSSIAUX";;;;;;"tous";"2014-03-13 15:52:43";"";"France";"Entreprise";;"NC";;"NC";0;;"83 av Marx Dormoy";;;59000;"";"France";;;;;1,2;50,6344;3,03395;;;;"actif";;;;"";;;"Euro";;0;;"non";"non";;"prelevement";"";"";;;;;;;;;;;;;
338;"SELARL SELARL IMAGERIE MEDICALE JACQUEMARS GIELEE LILLE";;"LILLE";;"S0";577;"INACTIF";48162647100017;"2013-10-24";"client";"Olivier DUBENSKI";;;;"Activités de radiodiagnostic et de radio";;"tous";"2014-03-13 15:52:43";"";"France";"Entreprise";;"NC";;"NC";0;;"73 RUE JACQUEMARS GIELLE";;;59000;"";"France";;;;;1,2;50,6336;3,05561;;;;"actif";;;;"";;;"Euro";;0;;"non";"non";;"prelevement";"";"";;;;;;;;;;;;;
339;"SOFRARE PARIS";;"PARIS";;;;;;"2007-10-24";"suspect";"Matthieu COSSIAUX";;;;"Recouvrement de Créances";;"tous";"2014-03-13 15:52:43";"";"France";"Entreprise";;"NC";;"NC";0;;"42 Avenue Montaigne";;;75008;"";"France";;;;;1,2;48,8673;2,30735;;;;"actif";;;;"";;;"Euro";;0;;"non";"non";;"prelevement";"";"";;;;;;;;;;;;;
341;"TOURSEL HERVE COUDEKERQUE BRANCHE";;"COUDEKERQUE BRANCHE";;"S0";480;"INACTIF";45239378800024;"2012-01-30";"client";"Olivier DUBENSKI";;;;;;"tous";"2014-03-13 15:52:43";"";"France";"Entreprise";;"NC";;"NC";0;;"300 RUE DES FORTS";;;59210;"";"France";;;;;1,2;51,0039;2,3841;;;;"actif";;;;"";;;"Euro";;0;;"non";"non";;"prelevement";"";"";;;;;;;;;;;;;
342;"VAN AERDE PATRICK DOUAI";327887772;"DOUAI";"VAN AERDE PATRICK DOUAI";;;;31289303500013;"2009-03-26";"suspect";"Matthieu COSSIAUX";;;;;;"tous";"2014-03-13 15:52:43";"";"France";"Entreprise";;"NC";;"NC";0;;"2 Rue de L'Université";;;59500;"";"France";;;;;1,2;50,3674;3,08012;;;;"actif";;;;"";;;"Euro";;0;;"non";"non";;"prelevement";"";"";;;;;;;;;;;;;
343;"ZINGALA JEROME VALENCIENNES";;"VALENCIENNES";;"S0";477;"INACTIF";449890243;"2012-02-09";"client";"Olivier DUBENSKI";;;;;;"tous";"2014-03-13 15:52:43";"";"France";"Entreprise";;"NC";;"NC";0;;"20 RUE DESIRE GERNEZ";;;59300;"";"France";;;;;1,2;50,3549;3,50526;;;;"actif";;;;"";;;"Euro";;0;;"non";"non";;"prelevement";"";"";;;;;;;;;;;;;
2055;"1,2,3, PC";321905623;"MONTREUIL";"1,2,3, PC";;;;45103524000014;"2003-11-01";"prospect";"Matthieu COSSIAUX";;;"4741Z";"Commerce de détail d'ordinateurs, d'unités périphériques et de logiciels en magasin spécialisé";"SLI14040007";"tous";"2014-04-17 17:23:40";"";"France";"Entreprise";451035240;"NC";0;"NC";19;;"50 RUE PIERRE LEDENT";;;62170;"";"France";"50 RUE PIERRE LEDENT";62170;"MONTREUIL";"FR61451035240";1,2;50,4636;1,75983;321905623;;;"actif";;;;"";;144610;"Euro";"SARL";5000;"non";"non";"non";;"prelevement";"";"";;;;;"31/12/2013";37774;0;144623;144610;-18687;0;3;
8279;"100 % URGENCE";;"VILLENEUVE D'ASCQ";;"S0";601;"INACTIF";48026032200031;"2005-01-01";"client";"Olivier DUBENSKI";;"CAP RECOUVREMENT";"8690A";"Ambulances";;"tous";"2015-08-28 09:05:28";"";"France";"Société";480260322;"NC";0;"NC";26;;"114 RUE JEAN JAURES";;;59491;"";"France";;;;"FR14480260322";1,2;-1;-1;;;;"actif";;;;"";;427308;"Euro";"SARL";10000;"non";"non";"non";;"prelevement";"";"";;;;;"31/12/2013";62511;41649;427367;427308;36161;2;74;
14282;"2 MGP SPORT ET DETENTE";240767044;"Bouguenais";;"S3";1181;"OB RESEAUX";53919433200018;"2012-01-01";"client";"Frédérique RANDOUX";"OB RESEAUX";;"9313Z";"Activités des centres de culture physique";"SLI17110051";"tous";"2017-11-28 17:05:05";"";"France";"Société";539194332;"NC";0;"NC";19;;"3 rue Isaak Newton";;;44340;"";"France";;;;"FR47539194332";1,2;-1;-1;;;;"actif";;;;"";"OB RESEAUX";;"Euro";"SARL";18000;"non";"non";"non";;"prelevement";"";"MARYANNICK NICOLE LE BAIL";"FR76 1380 7000 3430 0219 9919 834";"CCBPFRPPNAN";;;"30/06/2015";12757;37;189083;189054;-14406;0;5958;
13212;"2 SI SYSTEMES";323763500;"SOISSONS";;"S1";854;"LC";34873105000046;"1988-10-01";"client";"Olivier DUBENSKI";;;"6202A";"Conseil en systèmes et logiciels informatiques";"SLI16100002";"tous";"2016-10-28 17:04:29";"";"France";"Société";348731050;"NC";75000;"NC";61;;"4 PL DE LAON";;;2200;"";"France";;;;"FR50348731050";1,2;-1;-1;323763501;;;"actif";;;;"";"CLEODIS";5486910;"Euro";"SA à conseil d'administration";800000;"non";"non";"non";;"prelevement";"";"Vincent LOUCHEZ";;;;;"30/09/2015";2882394;135013;5861279;5486910;75503;53913;6464;
14772;"22U2 ROYE";322981050;"ROYE";;"S3";1307;"OB RESEAUX";84042209100016;"2018-07-01";"client";"Frédérique RANDOUX";"OB RESEAUX";;"9313Z";"Activités des centres de culture physique";"SLI19040013";"tous";"2019-04-01 16:16:42";"";"France";"Société";840422091;"NC";0;"NC";20;;"RUE DU COLONEL SORLIN";;;80700;"";"France";;;;"FR90840422091";1,2;-1;-1;;;;"actif";;;;"";;;"Euro";"SARL unipersonnelle";10000;"non";"non";"non";;"prelevement";"";"Jean-Paul DUERINCK";"FR76 1350 7001 1331 4925 3211 490";"CCBPFRPPLIL";;;"N/A";0;0;0;0;0;0;0;"A000184000000"
8746;"2AB";;"LILLE";;;;;53367228300017;"2011-08-01";"suspect";"Matthieu COSSIAUX";;"RENE TOULEMONDE SARL";"7022Z";"Conseil pour les affaires et autres conseils de gestion";;"tous";"2015-08-28 09:05:29";"";"France";"Particulier";533672283;"NC";0;"NC";20;;;;;59800;"";"France";;;;"FR45533672283";1,2;-1;-1;;;;"actif";;;;"";;163348;"Euro";"SARL";10000;"non";"non";"non";;"prelevement";"";"";;;;;"31/07/2013";36857;21107;163352;163348;11554;0;0;
14445;"2GCMP";678794720;"Falaise";;"S3";1014;"OB RESEAUX";81332372200013;"2015-10-01";"client";"Frédérique RANDOUX";"OB RESEAUX";;"9313Z";"Activités des centres de culture physique";"SLI17110211";"tous";"2017-11-28 17:21:42";"";"France";"Société";813323722;"NC";0;"NC";19;;"20 boulevard Fontaine Couverte";;;14700;"";"France";;;;"FR04813323722";1,2;-1;-1;;"lorangebleue.falaise@gmail.com";;"actif";;;;"";"OB RESEAUX";;"Euro";"SAS";10000;"non";"non";"non";;"prelevement";"";"CHRISTEL MAUGER";"FR76 1010 7004 6400 5230 3542 448";"BREDFRPPXXX";;;"N/A";0;0;0;0;0;0;0;
9993;"2IVAL";;;;;;;80325027300015;;"suspect";"Matthieu COSSIAUX";"Made in Hainaut";;;;;"tous";"2015-11-03 15:23:03";"";"France";"Société";;"NC";;"NC";;;;;;;"";"France";;;;;1,2;-1;-1;;;"www.2ival.com";"actif";;;;"";;;"Euro";;0;"non";"non";"non";;"prelevement";"";"";;;;;;;;;;;;;
13190;"2UF";321645989;"MERICOURT";;;;;48765113500013;"2005-12-01";"client";"Olivier DUBENSKI";;;"6430Z";"Fonds de placement et entités financières similaires";"SLI16070001";"tous";"2016-07-04 18:00:34";"";"France";"Société";487651135;"NC";75000;"NC";55;;"5 RUE MIRABEAU";;;62680;"";"France";;;;"FR96487651135";1,2;-1;-1;321645980;;;"actif";;;;"";;1300117;"Euro";"SARL";221000;"non";"non";"non";;"prelevement";"";"";;;;;"31/12/2014";3049707;232345;1339830;1300117;-698567;610244;63807;
12580;"3 BRASSEURS INTERNATIONAL";321208823;"VILLENEUVE D'ASCQ";;;;;43403604200019;"2000-12-01";"suspect";"Matthieu COSSIAUX";;;"5610A";"Restauration traditionnelle";;"tous";"2016-01-25 11:04:42";"";"France";"Société";434036042;"NC";50000;"NC";34;;"BD VAN GOGH";;;59650;"";"France";;;;"FR23434036042";1,2;-1;-1;;;;"actif";;;;"";;5353094;"Euro";"SAS";2565000;"non";"non";"non";;"prelevement";"";"";;;;;"31/12/2005";13582666;230513;6963849;5353094;-468775;1359220;1450162;
1022;"3 SUISSES FRANCE";320203030;"CROIX";"3 SUISSES FRANCE CROIX";;;;47558159100017;"1955-01-01";"suspect";"Matthieu COSSIAUX";;;"4791A";"Vente à distance sur catalogue général";;"tous";"2014-03-13 15:52:44";"";"France";"Entreprise";475581591;"NC";0;"NC";3;;"12 Rue de la Centenaire";;;59170;"";"France";;;;"FR12475581591";1,2;50,6729;3,14944;320203050;;;"actif";;;;"";;274416555;"Euro";"SAS";25055110;;"non";"non";;"prelevement";"";"";;;;;"31/12/2014";54293934;2902297;294417210;274416555;-83589285;3489079;15403138;
8338;"3S INTERNATIONAL";238869642;"ORLEANS";;"S0";664;"INACTIF";53480621100015;"2011-09-01";"client";"Olivier DUBENSKI";;"CAP RECOUVREMENT";"4690Z";"Commerce de gros (commerce interentreprises) non spécialisé";;"tous";"2015-08-28 09:05:28";"";"France";"Particulier";534806211;"NC";5000;"NC";65;;"4 RUE DE CHAMBORD";;;45000;"";"France";;;;"FR39534806211";1,2;-1;-1;;;;"actif";;;;"";;316540;"Euro";"SAS";5000;"non";"non";"non";;"prelevement";"";"";;;;;"30/09/2014";73598;18271;316560;316540;15374;224;581;
12459;"3SH";320203030;"CROIX";"HELLINE";;;;41488382700043;"1997-12-01";"suspect";"Matthieu COSSIAUX";;;"4791A";"Vente à distance sur catalogue général";;"tous";"2016-01-25 11:04:42";"";"France";"Société";414883827;"NC";260000;"NC";75;;"12 RUE DE LA CENTENAIRE";;;59170;"";"France";;;;"FR67414883827";1,2;-1;-1;;;;"actif";;;;"";;41362007;"Euro";"Société en nom collectif";914400;"non";"non";"non";;"prelevement";"";"";;;;;"31/12/2014";11279920;1319131;42747945;41362007;1673556;375642;20172;
8304;"4MURS";321491429;"NOYELLES GODAULT";;"S0";627;"INACTIF";77561894501484;"1969-01-01";"client";"Olivier DUBENSKI";;"CAP RECOUVREMENT";"4753Z";"Commerce de détail de tapis, moquettes et revêtements de murs et de sols en magasin spécialisé";;"tous";"2015-08-28 09:05:28";"";"France";"Entreprise";775618945;"NC";675000;"NC";92;;"AUCHAN AV DE LA REPUBLIQUE";;;62950;"";"France";;;;"FR89775618945";1,2;-1;-1;;;;"actif";;;;"";;87566617;"Euro";"SA à conseil d'administration";1570500;"non";"non";"non";;"prelevement";"";"";;;;;"31/12/2014";1707619;1002737;88201144;87566617;8297044;1172515;67921;
12883;"A 4 T CALAIS SAS";;"MARCK";;;;;50859664000021;"2008-10-01";"suspect";"Matthieu COSSIAUX";;;"5610B";"Cafétérias et autres libres-services";;"tous";"2016-01-25 11:04:43";"";"France";"Société";508596640;"NC";23000;"NC";65;;"504 AV HENRI RAVISSE";;;62730;"";"France";;;;"FR11508596640";1,2;-1;-1;;;;"actif";;;;"";;7673547;"Euro";"SAS";37000;"non";"non";"non";;"prelevement";"";"";;;;;"31/12/2012";1894099;249718;7677274;7673547;195792;0;29055;
8473;"A DHONDT";;"LA CHAPELLE-D'ARMENTIERES";"A DHONDT";;;;;"1970-01-01";"suspect";"Matthieu COSSIAUX";;"RENE TOULEMONDE SARL";;;;"tous";"2015-08-28 09:05:28";"";"France";"Particulier";;"NC";;"NC";;;"METALLERIE- FERRONNERIE";"ZONE INDUSTRIELLE";;59930;"";"France";;;;;1,2;-1;-1;;;;"actif";;;;"";;;"Euro";"SAS";0;"non";"non";"non";;"prelevement";"";"";;;;;;;;;;;;;
7891;"A M T P";320588090;"WAVRIN";;;;;37855337400026;"1990-05-01";"suspect";"Yannick TETTINI";;"ABJURIS";"3320C";"Conception d'ensemble et assemblage sur site industriel d'équipements de contrôle des processus industriels";;"tous";"2015-08-28 09:05:27";"";"France";"Particulier";378553374;"NC";0;"NC";19;;"PARC ACTIV.LES ANSEREUILLE ALL DE LA CLAIRIERE";;;59136;"";"France";;;;"FR42378553374";1,2;-1;-1;;;;"actif";;;;"";;1805673;"Euro";"SARL";50000;"non";"non";"non";;"prelevement";"";"";;;;;"30/06/2014";350703;222922;1809918;1805673;-92706;2252;0;
1023;"A. MOMONT HENNETTE ET SES FILS";320592011;"MONS EN PEVELE";"A MOMONT HENNETTE ET FILS MONS EN PEVELE";;;;45450006700011;"1954-01-01";"suspect";"Matthieu COSSIAUX";;;"0111Z";"Culture de céréales (à l'exception du riz), de légumineuses et de graines oléagineuses";;"tous";"2014-03-13 15:52:44";"";"France";"Entreprise";454500067;"NC";0;"NC";20;;"7 RUE DE MARTINVAL";;;59246;"";"France";;;;"FR22454500067";1,2;50,4936;3,1036;320596771;;;"actif";;;;"";;15539655;"Euro";"SA à conseil d'administration";368355;;"non";"non";;"prelevement";"";"";;;;;"30/06/2014";1538615;483127;15757749;15539655;-963674;1068;67284;
8672;"A.B.C.FORMES";148445222;"NOISY LE SEC";;;;;33819603300033;"1986-05-01";"suspect";"Matthieu COSSIAUX";;"RENE TOULEMONDE SARL";"2573B";"Fabrication d'autres outillages";;"tous";"2015-08-28 09:05:29";"";"France";"Particulier";338196033;"NC";75000;"NC";73;;"PARC D'ACTIVITES LE TERMIN 5 RUE GRACCHUS BABEUF";;;93130;"";"France";;;;"FR24338196033";1,2;-1;-1;;;;"actif";;;;"";;3024291;"Euro";"SA à conseil d'administration";135000;"non";"non";"non";;"prelevement";"";"";;;;;"30/04/2014";680906;63328;3032194;3024291;116325;69;9672;
7812;"A.B.N.";;"BOIS GUILLAUME";;;;;38103405700053;"1991-02-01";"suspect";"Matthieu COSSIAUX";;"ABJURIS";"4666Z";"Commerce de gros (commerce interentreprises) d'autres machines et équipements de bureau";;"tous";"2015-08-28 09:05:27";"";"France";"Particulier";381034057;"NC";;"NC";;;"595 AV DU MARECHAL JUIN";;;76230;"";"France";;;;"FR57381034057";1,2;-1;-1;;;;"actif";;;;"";;10692374;"Euro";"SAS";187200;"non";"non";"non";;"prelevement";"";"";;;;;"31/03/2009";3313219;283440;11261262;10692374;107443;201259;26710;
8198;"A.C.G.D.";675957023;"BONDUES";;"S0";508;"INACTIF";52490818300014;"2010-09-01";"client";"Olivier DUBENSKI";;"CAP RECOUVREMENT";"8559A";"Formation continue d'adultes";;"tous";"2015-08-28 09:05:28";"";"France";"Particulier";524908183;"NC";2000;"NC";55;;"21 AV DU BEGUINAGE";;;59910;"";"France";;;;"FR80524908183";1,2;-1;-1;;;;"actif";;;;"";;75043;"Euro";"SARL";5000;"non";"non";"non";;"prelevement";"";"";;;;;"31/12/2012";32720;2792;88950;75043;-1560;0;0;
14235;"A.D. FORME";468716564;"CARCASSONNE";;"S3";988;"INACTIF";79194079400013;"2013-03-01";"client";"Olivier DUBENSKI";;;"9311Z";"Gestion d'installations sportives";"SLI17110004";"tous";"2017-11-17 15:03:53";"";"France";"Société";791940794;"NC";0;"NC";19;;"295 RUE ANDRE AMPERE";;;11000;"";"France";;;;"FR36791940794";1,2;-1;-1;;;;"inactif";;;;"";;92873;"Euro";"SARL unipersonnelle";7500;"non";"non";"non";;"prelevement";"";"";"FR7610057190310009600690188";"CMCIFRPP";;;"31/12/2013";194648;16415;92873;92873;-41237;0;4575;
14736;"A.D. FORME";677348892;"CARCASSONNE";;"S3";1295;"OB RESEAUX";79194079400021;"2013-03-01";"client";"Frédérique RANDOUX";"OB RESEAUX";;"9313Z";"Activités des centres de culture physique";"SLI19020035";"tous";"2019-02-28 15:54:57";"";"France";"Société";791940794;"NC";1000;"NC";46;;"140 AV DU SOUVENIR FRANCAIS";;;11000;"";"France";;;;"FR36791940794";1,2;-1;-1;;;;"actif";;;;"";;92873;"Euro";"SARL";7500;"non";"non";"non";;"prelevement";"";"Jennifer EPARVIER-SCOTTEZ";"FR7610057190310009600690188";"CMCIFRPP";;;"31/12/2013";194648;16415;92873;92873;-41237;0;4575;"A000148000000"
12769;"A.D.R.C";327920303;"GUESNAIN";"GENEDIS";;;;47772978400017;"2004-06-01";"suspect";"Matthieu COSSIAUX";;;"4669C";"Commerce de gros (commerce interentreprises) de fournitures et équipements divers pour le commerce et les services";;"tous";"2016-01-25 11:04:43";"";"France";"Société";477729784;"NC";50000;"NC";69;;"RUE VICTOR HUGO";;;59287;"";"France";;;;"FR08477729784";1,2;-1;-1;;;;"actif";;;;"";;5028585;"Euro";"SAS";8000;"non";"non";"non";;"prelevement";"";"";;;;;"31/12/2014";272617;459853;5030909;5028585;162619;8626;21618;
8312;"A.E.C. AMBULANCES";;"ROUBAIX";;"S1";635;"INACTIF";50291156300018;"2008-03-01";"client";"Olivier DUBENSKI";;"CAP RECOUVREMENT";"8690A";"Ambulances";;"tous";"2015-08-28 09:05:28";"";"France";"Particulier";502911563;"NC";25000;"NC";75;;;;;59100;"";"France";;;;"FR96502911563";1,2;-1;-1;;;;"actif";;;;"";;328693;"Euro";"SARL unipersonnelle";20000;"non";"non";"non";;"prelevement";"";"Laure BRULEIN";;;;;"31/12/2012";39249;3617;328693;328693;43418;30;5487;
13780;"A.E.P. ECOLE COLLEGE NOTRE DAME";322516055;"FLIXECOURT";;;;;80636965000011;;"suspect";"Frédérique RANDOUX";"CEDRE";;;;"SLI16110568";"tous";"2016-11-28 09:32:00";"";"France";"Société";806369650;"NC";;"NC";;;"28, Rue Gambetta";;;80420;"";"France";;;;;1,2;-1;-1;322510589;;;"actif";;;"HDF";"";"VICOLISTA CAPITAL";;"Euro";;0;"non";"non";"non";;"prelevement";"";"";;;;;;;;;;;;;
8201;"A.M.C.G  ELECTRICITE";609060168;"TOURCOING";;"S0";512;"INACTIF";48836344100020;"2006-02-01";"client";"Olivier DUBENSKI";;"CAP RECOUVREMENT";"4321A";"Travaux d'installation électrique dans tous locaux";;"tous";"2015-08-28 09:05:28";"";"France";"Particulier";488363441;"NC";;"NC";;;"200 RUE DU PONT ROMPU";;;59200;"";"France";;;;"FR07488363441";1,2;-1;-1;;;;"actif";;;;"";;200546;"Euro";"SARL";3800;"non";"non";"non";;"prelevement";"";"";;;;;"31/12/2011";56119;477;212994;200546;27792;0;0;
8719;"A.M.P.S (AGENCE MODERNE PROP SERVICES)";;"TEMPLEUVE";;;;;52047757100027;"2010-02-01";"suspect";"Matthieu COSSIAUX";;"RENE TOULEMONDE SARL";"8121Z";"Nettoyage courant des bâtiments";;"tous";"2015-08-28 09:05:29";"";"France";"Particulier";520477571;"NC";500;"NC";30;;"57 RUE NEUVE";;;59242;"";"France";;;;"FR57520477571";1,2;-1;-1;;;;"actif";;;;"";;;"Euro";"SARL";1000;"non";"non";"non";;"prelevement";"";"";;;;;"N/A";0;0;0;0;0;0;0;
8313;"A.O.S. AMBULANCES";;"ROUBAIX";;"S1";636;"INACTIF";52314610800023;"2010-06-01";"client";"Olivier DUBENSKI";;"CAP RECOUVREMENT";"8690A";"Ambulances";;"tous";"2015-08-28 09:05:28";"";"France";"Particulier";523146108;"NC";7500;"NC";65;;"99 RUE CARPEAUX";;;59100;"";"France";;;;"FR64523146108";1,2;-1;-1;;;;"actif";;;;"";;125594;"Euro";"SARL";20000;"non";"non";"non";;"prelevement";"";"";;;;;"31/12/2012";37967;2258;125594;125594;37844;15;3641;
13164;"A.P.E ECOLE COMMUNAUTAIRE";320724350;"VILLENEUVE D'ASCQ";;"S1";826;"LC";31757659300014;"1979-01-01";"client";"Frédérique RANDOUX";"CEDRE";;"8531Z";"Enseignement secondaire général";"SLI16060010";"tous";"2016-06-07 17:38:23";"";"France";"Société";317576593;"NC";3500;"NC";45;;"36 RUE LOUIS CONSTANT";;;59650;"";"France";;;;"FR59317576593";1,2;-1;-1;;;;"actif";;;;"";;;"Euro";"Association déclarée";0;"non";"non";"non";;"prelevement";"";"";;;;;"N/A";0;0;0;0;0;0;0;
12504;"A.P.E.N";320731693;"ROUBAIX";;;;;42185006600034;"1999-02-01";"suspect";"Matthieu COSSIAUX";;;"8010Z";"Activités de sécurité privée";;"tous";"2016-01-25 11:04:42";"";"France";"Société";421850066;"NC";7500;"NC";65;;"114 RUE SAINT JEAN";;;59100;"";"France";;;;"FR37421850066";1,2;-1;-1;;;;"actif";;;;"";;7460697;"Euro";"SASU";7622;"non";"non";"non";;"prelevement";"";"";;;;;"31/12/2014";2172143;72240;7608445;7460697;283365;0;56192;
8773;"A.S.M.";320459994;"MARQUETTE LEZ LILLE";;;;;45173374500025;"2004-01-01";"suspect";"Matthieu COSSIAUX";;"RENE TOULEMONDE SARL";"4334Z";"Travaux de peinture et vitrerie";;"tous";"2015-08-28 09:05:29";"";"France";"Particulier";451733745;"NC";20000;"NC";55;;"15 RUE NOUVELLE";;;59520;"";"France";;;;"FR85451733745";1,2;-1;-1;;;;"actif";;;;"";;927831;"Euro";"SARL";7500;"non";"non";"non";;"prelevement";"";"";;;;;"31/12/2014";358228;43431;941837;927831;-68297;0;2322;
14103;"A.S.P.";386434333;"SAINT FLORENTIN";;"S3";1250;"EUROTYRE";38172021800019;"1991-04-01";"client";"Frédérique RANDOUX";"EUROTYRE";;"4532Z";"Commerce de détail d'équipements automobiles";"SLI17090035";"tous";"2017-09-21 11:22:50";"";"France";"Société";381720218;"NC";20000;"NC";55;;"7 RUE JULES LANCOME";;;89600;"";"France";;;;"FR06381720218";1,2;-1;-1;;;;"actif";;;;"";;1116308;"Euro";"SAS";62000;"non";"non";"non";;"prelevement";"";"Frederic FORNASARI";"FR76 1562 9026 4300 0205 5410 142";"CCBPFRPPLIL";;;"31/12/2013";123288;15363;1121740;1116308;14049;16;14721;
1024;"AB INBEV FRANCE";320483030;"LA MADELEINE";;;;;32133620800269;"1981-03-01";"suspect";"Matthieu COSSIAUX";;;"4634Z";"Commerce de gros (commerce interentreprises) de boissons";;"tous";"2014-03-13 15:52:44";"";"France";"Entreprise";321336208;"NC";1650000;"NC";90;;"IMMEUBLE CRYSTAL ZAC EURALILLE 38 ALL VAUBAN";;;59110;"";"France";;;;"FR35321336208";1,2;-1;-1;;;;"actif";;;;"";;477198360;"Euro";"SAS";3800000;"non";"non";"non";;"prelevement";"";"";;;;;"31/12/2014";198888187;430633;481420398;477198360;28636346;2638910;3669912;
